created_at,entry_id,co2_ppm,ch4_ppm,fecha,tiempo_relativo_min
2025-09-17 13:22:40-05:00,3728,820.0,816.09375,2025-09-17,0.0
2025-09-17 13:23:10-05:00,3729,855.0,858.28131,2025-09-17,0.5
2025-09-17 13:23:40-05:00,3730,895.0,894.14069,2025-09-17,1.0
2025-09-17 13:24:23-05:00,3731,921.0,918.74994,2025-09-17,1.7166666666666666
2025-09-17 13:24:53-05:00,3732,956.0,959.53137,2025-09-17,2.216666666666667
2025-09-17 13:25:23-05:00,3733,990.0,989.0625,2025-09-17,2.716666666666667
2025-09-17 13:25:53-05:00,3734,1028.0,1029.14075,2025-09-17,3.216666666666667
2025-09-17 13:26:24-05:00,3735,1065.0,1064.29688,2025-09-17,3.7333333333333334
2025-09-17 13:26:54-05:00,3736,1100.0,1099.45325,2025-09-17,4.233333333333333
2025-09-17 13:27:23-05:00,3737,1139.0,1138.12512,2025-09-17,4.716666666666667
2025-09-17 13:27:54-05:00,3738,1174.0,1174.68738,2025-09-17,5.233333333333333
2025-09-17 13:28:24-05:00,3739,1205.0,1203.51563,2025-09-17,5.733333333333333
2025-09-17 13:28:54-05:00,3740,1251.0,1251.32825,2025-09-17,6.233333333333333
2025-09-17 13:29:24-05:00,3741,1282.0,1280.85938,2025-09-17,6.733333333333333
2025-09-17 13:29:54-05:00,3742,1326.0,1325.15625,2025-09-17,7.233333333333333
2025-09-17 13:30:24-05:00,3743,1368.0,1368.047,2025-09-17,7.733333333333333
2025-09-17 13:30:54-05:00,3744,1410.0,1411.64075,2025-09-17,8.233333333333333
2025-09-17 13:31:24-05:00,3745,1454.0,1455.93762,2025-09-17,8.733333333333333
2025-09-17 13:31:54-05:00,3746,1495.0,1494.6095,2025-09-17,9.233333333333333
2025-09-17 13:32:24-05:00,3747,1545.0,1494.43371375,2025-09-17,9.733333333333333
2025-09-17 13:32:54-05:00,3748,1584.0,1494.2579275,2025-09-17,10.233333333333333
2025-09-17 13:33:27-05:00,3749,1631.0,1494.08214125,2025-09-17,10.783333333333333
2025-09-17 13:33:57-05:00,3750,1675.0,1493.906355,2025-09-17,11.283333333333333
2025-09-17 13:34:24-05:00,3751,1720.0,1493.73056875,2025-09-17,11.733333333333333
2025-09-17 13:34:54-05:00,3752,1765.0,1493.5547825,2025-09-17,12.233333333333333
