created_at,entry_id,co2_ppm,ch4_ppm,fecha,tiempo_relativo_min
2025-08-22 16:12:09-05:00,2741,838.0,835.78137,2025-08-22,0.0
2025-08-22 16:12:39-05:00,2742,832.0,828.04681,2025-08-22,0.5
2025-08-22 16:13:09-05:00,2743,839.0,840.70325,2025-08-22,1.0
2025-08-22 16:13:39-05:00,2744,900.0,896.95319,2025-08-22,1.5
2025-08-22 16:14:09-05:00,2745,872.0,861.09381,2025-08-22,2.0
2025-08-22 16:14:39-05:00,2746,846.0,837.89069,2025-08-22,2.5
2025-08-22 16:15:09-05:00,2747,823.0,816.79694,2025-08-22,3.0
2025-08-22 16:15:39-05:00,2748,808.0,802.73431,2025-08-22,3.5
2025-08-22 16:16:09-05:00,2749,797.0,791.4845,2025-08-22,4.0
2025-08-22 16:16:39-05:00,2750,792.0,785.15625,2025-08-22,4.5
2025-08-22 16:17:10-05:00,2751,800.0,800.625,2025-08-22,5.016666666666667
2025-08-22 16:17:39-05:00,2752,811.0,807.65619,2025-08-22,5.5
2025-08-22 16:18:09-05:00,2753,820.0,810.46869,2025-08-22,6.0
2025-08-22 16:18:39-05:00,2754,825.0,822.422,2025-08-22,6.5
2025-08-22 16:19:09-05:00,2755,814.0,807.65619,2025-08-22,7.0
2025-08-22 16:19:39-05:00,2756,798.0,794.99994,2025-08-22,7.5
2025-08-22 16:20:09-05:00,2757,793.0,788.67194,2025-08-22,8.0
2025-08-22 16:20:39-05:00,2758,793.0,788.67194,2025-08-22,8.5
2025-08-22 16:21:09-05:00,2759,793.0,788.67194,2025-08-22,9.0
2025-08-22 16:21:39-05:00,2760,794.0,787.96875,2025-08-22,9.5
2025-08-22 16:22:09-05:00,2761,788.0,783.04694,2025-08-22,10.0
2025-08-22 16:22:39-05:00,2762,793.0,788.67194,2025-08-22,10.5
2025-08-22 16:23:09-05:00,2763,795.0,790.78131,2025-08-22,11.0
2025-08-22 16:23:40-05:00,2764,792.0,788.67194,2025-08-22,11.516666666666667
2025-08-22 16:24:09-05:00,2765,790.0,786.56262,2025-08-22,12.0
2025-08-22 16:24:39-05:00,2766,787.0,780.23438,2025-08-22,12.5
2025-08-22 16:25:10-05:00,2767,784.0,780.23438,2025-08-22,13.016666666666667
2025-08-22 16:25:40-05:00,2768,783.0,781.64056,2025-08-22,13.516666666666667
2025-08-22 16:26:10-05:00,2769,789.0,785.85944,2025-08-22,14.016666666666667
2025-08-22 16:26:40-05:00,2770,783.0,778.12506,2025-08-22,14.516666666666667
2025-08-22 16:27:10-05:00,2771,782.0,794.99994,2025-08-22,15.016666666666667
2025-08-22 16:27:40-05:00,2772,993.0,1038.98438,2025-08-22,15.516666666666667
2025-08-22 16:28:10-05:00,2773,1102.0,1097.34375,2025-08-22,16.016666666666666
2025-08-22 16:28:39-05:00,2774,1111.0,1107.89063,2025-08-22,16.5
2025-08-22 16:29:10-05:00,2775,1108.0,1095.9375,2025-08-22,17.016666666666666
2025-08-22 16:29:40-05:00,2776,1011.0,998.20325,2025-08-22,17.516666666666666
2025-08-22 16:30:10-05:00,2777,950.0,940.54687,2025-08-22,18.016666666666666
2025-08-22 16:30:40-05:00,2778,918.0,915.23444,2025-08-22,18.516666666666666
2025-08-22 16:31:10-05:00,2779,941.0,935.62506,2025-08-22,19.016666666666666
