created_at,entry_id,co2_ppm,ch4_ppm,fecha,tiempo_relativo_min
2025-08-18 23:09:37-05:00,86,438.0,431.48441,2025-08-18,0.0
2025-08-18 23:10:01-05:00,87,436.0,432.18759,2025-08-18,0.4
2025-08-18 23:10:25-05:00,88,436.0,430.78122,2025-08-18,0.8
2025-08-18 23:10:49-05:00,89,437.0,432.18759,2025-08-18,1.2
2025-08-18 23:11:13-05:00,90,437.0,434.29694,2025-08-18,1.6
2025-08-18 23:11:39-05:00,91,514.0,527.10944,2025-08-18,2.033333333333333
2025-08-18 23:12:01-05:00,92,515.2976501305483,527.3532692908262,2025-08-18,2.4
2025-08-18 23:12:27-05:00,93,516.5953002610966,527.5970985816525,2025-08-18,2.8333333333333335
2025-08-18 23:12:49-05:00,94,517.892950391645,527.8409278724788,2025-08-18,3.2
2025-08-18 23:13:13-05:00,95,519.1906005221932,528.0847571633051,2025-08-18,3.6
2025-08-18 23:13:37-05:00,96,520.4882506527415,528.3285864541314,2025-08-18,4.0
2025-08-18 23:14:04-05:00,97,521.7859007832898,528.5724157449577,2025-08-18,4.45
2025-08-18 23:14:25-05:00,98,523.0835509138382,528.8162450357839,2025-08-18,4.8
2025-08-18 23:14:51-05:00,99,524.3812010443864,529.0600743266102,2025-08-18,5.233333333333333
2025-08-18 23:15:13-05:00,100,525.6788511749347,529.3039036174365,2025-08-18,5.6
2025-08-18 23:15:37-05:00,101,526.976501305483,529.5477329082628,2025-08-18,6.0
2025-08-18 23:16:01-05:00,102,528.2741514360314,529.7915621990891,2025-08-18,6.4
2025-08-18 23:16:25-05:00,103,529.5718015665797,530.0353914899154,2025-08-18,6.8
2025-08-18 23:16:49-05:00,104,530.8694516971279,530.2792207807416,2025-08-18,7.2
2025-08-18 23:17:14-05:00,105,532.1671018276762,530.5230500715679,2025-08-18,7.616666666666666
2025-08-18 23:17:37-05:00,106,533.4647519582245,530.7668793623942,2025-08-18,8.0
2025-08-18 23:18:01-05:00,107,534.7624020887729,531.0107086532205,2025-08-18,8.4
2025-08-18 23:18:25-05:00,108,536.0600522193212,531.2545379440468,2025-08-18,8.8
2025-08-18 23:18:49-05:00,109,537.3577023498694,531.4983672348731,2025-08-18,9.2
2025-08-18 23:19:15-05:00,110,538.6553524804177,531.7421965256993,2025-08-18,9.633333333333333
2025-08-18 23:20:04-05:00,111,539.9530026109661,531.9860258165256,2025-08-18,10.45
2025-08-18 23:20:26-05:00,112,541.2506527415144,532.2298551073519,2025-08-18,10.816666666666666
2025-08-18 23:21:14-05:00,113,542.5483028720627,532.4736843981782,2025-08-18,11.616666666666667
2025-08-18 23:21:38-05:00,114,543.8459530026109,532.7175136890045,2025-08-18,12.016666666666667
2025-08-18 23:22:02-05:00,115,545.1436031331592,532.9613429798308,2025-08-18,12.416666666666666
2025-08-18 23:22:26-05:00,116,546.4412532637076,533.205172270657,2025-08-18,12.816666666666666
2025-08-18 23:23:14-05:00,117,547.7389033942559,533.4490015614833,2025-08-18,13.616666666666667
2025-08-18 23:23:38-05:00,118,549.0365535248042,533.6928308523096,2025-08-18,14.016666666666667
2025-08-18 23:24:02-05:00,119,550.3342036553524,533.9366601431359,2025-08-18,14.416666666666666
2025-08-18 23:24:27-05:00,120,551.6318537859008,534.1804894339622,2025-08-18,14.833333333333334
2025-08-18 23:25:15-05:00,121,552.9295039164491,534.4243187247885,2025-08-18,15.633333333333333
2025-08-18 23:25:38-05:00,122,554.2271540469974,534.6681480156147,2025-08-18,16.016666666666666
2025-08-18 23:26:26-05:00,123,555.5248041775457,534.911977306441,2025-08-18,16.816666666666666
2025-08-18 23:27:15-05:00,124,556.8224543080939,535.1558065972673,2025-08-18,17.633333333333333
2025-08-18 23:27:40-05:00,125,558.1201044386423,535.3996358880936,2025-08-18,18.05
2025-08-18 23:28:07-05:00,126,559.4177545691906,535.6434651789199,2025-08-18,18.5
2025-08-18 23:28:30-05:00,127,560.7154046997389,535.8872944697462,2025-08-18,18.883333333333333
2025-08-18 23:29:42-05:00,128,562.0130548302872,536.1311237605725,2025-08-18,20.083333333333332
2025-08-18 23:30:03-05:00,129,563.3107049608356,536.3749530513987,2025-08-18,20.433333333333334
2025-08-18 23:30:27-05:00,130,564.6083550913838,536.618782342225,2025-08-18,20.833333333333332
2025-08-18 23:30:51-05:00,131,565.9060052219321,536.8626116330513,2025-08-18,21.233333333333334
2025-08-18 23:31:15-05:00,132,567.2036553524804,537.1064409238776,2025-08-18,21.633333333333333
2025-08-18 23:31:39-05:00,133,568.5013054830288,537.3502702147039,2025-08-18,22.033333333333335
2025-08-18 23:32:03-05:00,134,569.798955613577,537.5940995055302,2025-08-18,22.433333333333334
2025-08-18 23:32:29-05:00,135,571.0966057441253,537.8379287963564,2025-08-18,22.866666666666667
2025-08-18 23:32:51-05:00,136,572.3942558746736,538.0817580871827,2025-08-18,23.233333333333334
2025-08-18 23:33:16-05:00,137,573.6919060052219,538.325587378009,2025-08-18,23.65
2025-08-18 23:33:41-05:00,138,574.9895561357703,538.5694166688354,2025-08-18,24.066666666666666
2025-08-18 23:34:03-05:00,139,576.2872062663185,538.8132459596616,2025-08-18,24.433333333333334
2025-08-18 23:34:27-05:00,140,577.5848563968668,539.057075250488,2025-08-18,24.833333333333332
2025-08-18 23:34:51-05:00,141,578.8825065274151,539.3009045413143,2025-08-18,25.233333333333334
2025-08-18 23:35:18-05:00,142,580.1801566579634,539.5447338321405,2025-08-18,25.683333333333334
2025-08-18 23:35:41-05:00,143,581.4778067885118,539.7885631229668,2025-08-18,26.066666666666666
2025-08-18 23:36:04-05:00,144,582.77545691906,540.0323924137931,2025-08-18,26.45
2025-08-18 23:36:27-05:00,145,584.0731070496083,540.2762217046194,2025-08-18,26.833333333333332
2025-08-18 23:36:52-05:00,146,585.3707571801567,540.5200509954457,2025-08-18,27.25
2025-08-18 23:37:19-05:00,147,586.668407310705,540.763880286272,2025-08-18,27.7
2025-08-18 23:37:42-05:00,148,587.9660574412533,541.0077095770982,2025-08-18,28.083333333333332
2025-08-18 23:38:07-05:00,149,589.2637075718015,541.2515388679245,2025-08-18,28.5
2025-08-18 23:38:28-05:00,150,590.5613577023498,541.4953681587508,2025-08-18,28.85
2025-08-18 23:38:53-05:00,151,591.8590078328982,541.7391974495771,2025-08-18,29.266666666666666
2025-08-18 23:39:17-05:00,152,593.1566579634465,541.9830267404034,2025-08-18,29.666666666666668
2025-08-18 23:39:43-05:00,153,594.4543080939948,542.2268560312297,2025-08-18,30.1
2025-08-18 23:40:06-05:00,154,595.751958224543,542.4706853220559,2025-08-18,30.483333333333334
2025-08-18 23:40:28-05:00,155,597.0496083550913,542.7145146128822,2025-08-18,30.85
2025-08-18 23:40:52-05:00,156,598.3472584856397,542.9583439037085,2025-08-18,31.25
2025-08-18 23:41:19-05:00,157,599.644908616188,543.2021731945348,2025-08-18,31.7
2025-08-18 23:41:42-05:00,158,600.9425587467363,543.4460024853611,2025-08-18,32.083333333333336
2025-08-18 23:42:04-05:00,159,602.2402088772845,543.6898317761874,2025-08-18,32.45
2025-08-18 23:42:28-05:00,160,603.5378590078329,543.9336610670136,2025-08-18,32.85
2025-08-18 23:42:52-05:00,161,604.8355091383812,544.1774903578399,2025-08-18,33.25
2025-08-18 23:43:16-05:00,162,606.1331592689295,544.4213196486662,2025-08-18,33.65
