created_at,entry_id,co2_ppm,ch4_ppm,fecha,tiempo_relativo_min
2025-09-11 09:44:52-05:00,3362,400.0,396.32803,2025-09-11,0.0
2025-09-11 09:45:22-05:00,3363,868.0,863.90637,2025-09-11,0.5
2025-09-11 09:45:52-05:00,3364,868.0,863.20319,2025-09-11,1.0
2025-09-11 09:46:22-05:00,3365,868.0,862.5,2025-09-11,1.5
2025-09-11 09:46:52-05:00,3366,872.0,869.53119,2025-09-11,2.0
2025-09-11 09:47:22-05:00,3367,883.0,880.78125,2025-09-11,2.5
2025-09-11 09:47:52-05:00,3368,878.0,870.93756,2025-09-11,3.0
2025-09-11 09:48:22-05:00,3369,858.0,855.46881,2025-09-11,3.5
2025-09-11 09:48:52-05:00,3370,873.0,868.82819,2025-09-11,4.0
2025-09-11 09:49:22-05:00,3371,951.0,972.18756,2025-09-11,4.5
2025-09-11 09:49:52-05:00,3372,981.0,978.51556,2025-09-11,5.0
2025-09-11 09:50:22-05:00,3373,924.0,915.93762,2025-09-11,5.5
2025-09-11 09:50:52-05:00,3374,899.0,892.73431,2025-09-11,6.0
2025-09-11 09:51:22-05:00,3375,932.0,925.78131,2025-09-11,6.5
2025-09-11 09:51:52-05:00,3376,902.0,894.14069,2025-09-11,7.0
2025-09-11 09:52:22-05:00,3377,1007.0,1013.67194,2025-09-11,7.5
2025-09-11 09:52:52-05:00,3378,1174.0,1217.57825,2025-09-11,8.0
2025-09-11 09:53:22-05:00,3379,1364.0,1381.40613,2025-09-11,8.5
2025-09-11 09:53:52-05:00,3380,1590.0,1370.4574864285714,2025-09-11,9.0
2025-09-11 09:54:22-05:00,3381,1922.0,1359.508842857143,2025-09-11,9.5
2025-09-11 09:54:53-05:00,3382,2387.0,1348.5601992857144,2025-09-11,10.016666666666667
2025-09-11 09:55:22-05:00,3383,2838.0,1337.6115557142857,2025-09-11,10.5
2025-09-11 09:55:53-05:00,3384,2687.8,1326.662912142857,2025-09-11,11.016666666666667
2025-09-11 09:56:54-05:00,3385,2537.6,1315.7142685714286,2025-09-11,12.033333333333333
2025-09-11 09:57:24-05:00,3386,2387.4,1304.765625,2025-09-11,12.533333333333333
2025-09-11 09:57:53-05:00,3387,2237.2,1293.8169814285714,2025-09-11,13.016666666666667
2025-09-11 09:58:24-05:00,3388,2087.0,1282.868337857143,2025-09-11,13.533333333333333
2025-09-11 09:58:53-05:00,3389,1936.8000000000002,1271.9196942857143,2025-09-11,14.016666666666667
2025-09-11 09:59:24-05:00,3390,1786.6000000000001,1260.9710507142856,2025-09-11,14.533333333333333
2025-09-11 10:00:22-05:00,3391,1636.4,1250.022407142857,2025-09-11,15.5
2025-09-11 10:00:53-05:00,3392,1486.2,1239.0737635714286,2025-09-11,16.016666666666666
2025-09-11 10:01:22-05:00,3393,1336.0,1228.12512,2025-09-11,16.5
2025-09-11 10:01:53-05:00,3394,991.0,981.32812,2025-09-11,17.016666666666666
2025-09-11 10:02:22-05:00,3395,938.0,930.0,2025-09-11,17.5
2025-09-11 10:02:53-05:00,3396,937.0,934.21869,2025-09-11,18.016666666666666
2025-09-11 10:03:23-05:00,3397,964.0,972.89056,2025-09-11,18.516666666666666
2025-09-11 10:03:53-05:00,3398,1130.0,1162.73438,2025-09-11,19.016666666666666
2025-09-11 10:04:23-05:00,3399,1423.0,1427.81262,2025-09-11,19.516666666666666
2025-09-11 10:04:53-05:00,3400,1475.0,1491.797,2025-09-11,20.016666666666666
2025-09-11 10:05:23-05:00,3401,1660.0,1481.1036354166667,2025-09-11,20.516666666666666
2025-09-11 10:05:53-05:00,3402,1844.0,1470.4102708333335,2025-09-11,21.016666666666666
2025-09-11 10:06:23-05:00,3403,2043.0,1459.71690625,2025-09-11,21.516666666666666
2025-09-11 10:06:53-05:00,3404,2280.0,1449.0235416666667,2025-09-11,22.016666666666666
