created_at,entry_id,co2_ppm,ch4_ppm
2025-08-19 05:17:41-05:00,976,6000.0,5997.42188
2025-08-19 05:18:04-05:00,977,6000.0,5998.125
2025-08-19 05:18:28-05:00,978,6000.0,5996.71875
2025-08-19 05:18:52-05:00,979,6000.0,5998.125
2025-08-19 05:19:16-05:00,980,6000.0,5998.125
2025-08-19 05:19:43-05:00,981,6000.0,5996.71875
2025-08-19 05:20:04-05:00,982,6000.0,5998.125
2025-08-19 05:20:28-05:00,983,6000.0,5998.125
2025-08-19 05:20:53-05:00,984,6000.0,5996.71875
2025-08-19 05:21:16-05:00,985,6000.0,5997.42188
2025-08-19 05:21:40-05:00,986,6000.0,5996.71875
2025-08-19 05:22:04-05:00,987,6000.0,5997.42188
2025-08-19 05:22:28-05:00,988,6000.0,5998.125
2025-08-19 05:22:53-05:00,989,6000.0,5997.42188
2025-08-19 05:23:17-05:00,990,6000.0,5998.125
2025-08-19 05:23:44-05:00,991,6000.0,5997.42188
2025-08-19 05:24:28-05:00,992,6000.0,5998.125
2025-08-19 05:24:53-05:00,993,6000.0,5997.42188
2025-08-19 05:25:17-05:00,994,6000.0,5998.125
2025-08-19 05:25:41-05:00,995,6000.0,5998.125
2025-08-19 05:26:08-05:00,996,6000.0,5997.42188
2025-08-19 05:26:29-05:00,997,6000.0,5998.125
2025-08-19 05:26:56-05:00,998,6000.0,5997.42188
2025-08-19 05:27:20-05:00,999,6000.0,5997.42188
2025-08-19 05:27:41-05:00,1000,6000.0,5998.125
2025-08-19 05:28:05-05:00,1001,6000.0,5997.42188
2025-08-19 05:28:29-05:00,1002,6000.0,5998.125
2025-08-19 05:28:54-05:00,1003,6000.0,5996.71875
2025-08-19 05:29:19-05:00,1004,6000.0,5998.125
2025-08-19 05:29:41-05:00,1005,6000.0,5998.125
2025-08-19 05:30:08-05:00,1006,6000.0,5997.42188
2025-08-19 05:30:30-05:00,1007,6000.0,5998.125
2025-08-19 05:30:54-05:00,1008,6000.0,5998.125
2025-08-19 05:31:18-05:00,1009,6000.0,5997.42188
2025-08-19 05:31:42-05:00,1010,6000.0,5997.42188
2025-08-19 05:32:06-05:00,1011,6000.0,5997.42188
2025-08-19 05:32:33-05:00,1012,6000.0,5998.82812
2025-08-19 05:32:54-05:00,1013,6000.0,5998.125
2025-08-19 05:33:18-05:00,1014,6000.0,6000.23438
2025-08-19 05:33:42-05:00,1015,6000.0,5998.125
2025-08-19 05:34:06-05:00,1016,6000.0,5996.71875
2025-08-19 05:34:30-05:00,1017,6000.0,5998.82812
2025-08-19 05:34:59-05:00,1018,6000.0,5998.82812
2025-08-19 05:35:21-05:00,1019,6000.0,5997.42188
2025-08-19 05:36:09-05:00,1020,6000.0,5997.42188
2025-08-19 05:36:36-05:00,1021,6000.0,5998.125
2025-08-19 05:37:20-05:00,1022,6000.0,6000.23438
2025-08-19 05:37:43-05:00,1023,6000.0,5997.42188
2025-08-19 05:38:07-05:00,1024,6000.0,5998.82812
2025-08-19 05:38:32-05:00,1025,6000.0,5997.42188
2025-08-19 05:38:56-05:00,1026,6000.0,5998.82812
2025-08-19 05:39:21-05:00,1027,6000.0,5997.42188
2025-08-19 05:39:49-05:00,1028,6000.0,5995.3125
2025-08-19 05:40:07-05:00,1029,6000.0,5995.3125
2025-08-19 05:40:32-05:00,1030,6000.0,5994.60986
2025-08-19 05:40:55-05:00,1031,6000.0,5993.90625
2025-08-19 05:41:19-05:00,1032,6000.0,5995.3125
2025-08-19 05:41:44-05:00,1033,6000.0,5995.3125
2025-08-19 05:42:07-05:00,1034,6000.0,6000.93799
2025-08-19 05:42:31-05:00,1035,6000.0,6000.23438
2025-08-19 05:42:58-05:00,1036,6000.0,5994.60986
2025-08-19 05:43:19-05:00,1037,6000.0,6000.23438
2025-08-19 05:43:44-05:00,1038,6000.0,5993.90625
2025-08-19 05:44:07-05:00,1039,6000.0,5995.3125
2025-08-19 05:44:33-05:00,1040,6000.0,5995.3125
2025-08-19 05:44:55-05:00,1041,6000.0,5993.90625
2025-08-19 05:45:19-05:00,1042,6000.0,5995.3125
2025-08-19 05:45:43-05:00,1043,6000.0,6000.93799
2025-08-19 05:46:08-05:00,1044,6000.0,5994.60986
2025-08-19 05:46:32-05:00,1045,6000.0,5995.3125
2025-08-19 05:46:56-05:00,1046,6000.0,5997.42188
2025-08-19 05:47:20-05:00,1047,6000.0,6000.93799
2025-08-19 05:47:44-05:00,1048,6000.0,5997.42188
2025-08-19 05:48:08-05:00,1049,6000.0,5996.71875
2025-08-19 05:48:32-05:00,1050,6000.0,5997.42188
2025-08-19 05:48:58-05:00,1051,6000.0,5997.42188
2025-08-19 05:49:20-05:00,1052,6000.0,5996.71875
2025-08-19 05:49:44-05:00,1053,6000.0,5998.125
2025-08-19 05:50:08-05:00,1054,6000.0,5997.42188
2025-08-19 05:50:32-05:00,1055,6000.0,5998.125
2025-08-19 05:50:56-05:00,1056,6000.0,5998.125
2025-08-19 05:51:20-05:00,1057,6000.0,5999.53174
2025-08-19 05:51:47-05:00,1058,6000.0,5998.125
2025-08-19 05:52:32-05:00,1059,6000.0,5998.125
2025-08-19 05:52:57-05:00,1060,6000.0,5997.42188
2025-08-19 05:53:21-05:00,1061,6000.0,5996.71875
2025-08-19 05:53:45-05:00,1062,6000.0,5998.125
2025-08-19 05:54:09-05:00,1063,6000.0,5997.42188
2025-08-19 05:54:34-05:00,1064,6000.0,5998.125
2025-08-19 05:54:57-05:00,1065,6000.0,5998.125
2025-08-19 05:55:21-05:00,1066,6000.0,5997.42188
2025-08-19 05:55:45-05:00,1067,6000.0,5998.125
2025-08-19 05:56:09-05:00,1068,6000.0,5997.42188
2025-08-19 05:56:33-05:00,1069,6000.0,5996.71875
2025-08-19 05:57:00-05:00,1070,6000.0,5998.125
2025-08-19 05:57:21-05:00,1071,6000.0,5996.71875
2025-08-19 05:57:45-05:00,1072,6000.0,5997.42188
2025-08-19 05:58:09-05:00,1073,6000.0,5997.42188
2025-08-19 05:58:34-05:00,1074,6000.0,5996.71875
2025-08-19 05:58:58-05:00,1075,6000.0,5998.125
2025-08-19 05:59:22-05:00,1076,6000.0,5996.71875
2025-08-19 05:59:46-05:00,1077,6000.0,5998.125
2025-08-19 06:00:10-05:00,1078,6000.0,5997.42188
2025-08-19 06:00:37-05:00,1079,6000.0,6000.23438
2025-08-19 06:00:58-05:00,1080,6000.0,5998.125
2025-08-19 06:01:23-05:00,1081,6000.0,5997.42188
2025-08-19 06:01:46-05:00,1082,6000.0,5996.71875
2025-08-19 06:02:10-05:00,1083,6000.0,5998.125
2025-08-19 06:02:36-05:00,1084,6000.0,5996.71875
2025-08-19 06:02:58-05:00,1085,6000.0,5998.82812
2025-08-19 06:03:22-05:00,1086,6000.0,5998.125
2025-08-19 06:03:46-05:00,1087,6000.0,5997.42188
2025-08-19 06:04:10-05:00,1088,6000.0,5998.125
2025-08-19 06:04:34-05:00,1089,6000.0,5998.125
2025-08-19 06:04:59-05:00,1090,6000.0,5997.42188
2025-08-19 06:05:23-05:00,1091,6000.0,5998.125
2025-08-19 06:05:46-05:00,1092,6000.0,5997.42188
2025-08-19 06:06:13-05:00,1093,6000.0,5998.125
2025-08-19 06:06:35-05:00,1094,6000.0,5998.82812
2025-08-19 06:06:59-05:00,1095,6000.0,5997.42188
2025-08-19 06:07:22-05:00,1096,6000.0,5998.125
2025-08-19 06:07:47-05:00,1097,6000.0,5998.125
2025-08-19 06:08:14-05:00,1098,6000.0,5997.42188
2025-08-19 06:08:35-05:00,1099,6000.0,5998.125
2025-08-19 06:08:59-05:00,1100,6000.0,5997.42188
2025-08-19 06:09:26-05:00,1101,6000.0,5998.125
2025-08-19 06:09:47-05:00,1102,6000.0,5998.125
2025-08-19 06:10:11-05:00,1103,6000.0,5997.42188
2025-08-19 06:10:35-05:00,1104,6000.0,5998.125
2025-08-19 06:11:00-05:00,1105,6000.0,5997.42188
2025-08-19 06:11:23-05:00,1106,6000.0,5997.42188
2025-08-19 06:12:14-05:00,1107,6000.0,5997.42188
2025-08-19 06:12:36-05:00,1108,6000.0,5998.125
2025-08-19 06:12:59-05:00,1109,6000.0,5998.125
2025-08-19 06:13:23-05:00,1110,6000.0,5997.42188
2025-08-19 06:13:48-05:00,1111,6000.0,5998.125
2025-08-19 06:14:11-05:00,1112,6000.0,5997.42188
2025-08-19 06:15:00-05:00,1113,6000.0,5998.125
2025-08-19 06:15:25-05:00,1114,6000.0,5997.42188
2025-08-19 06:15:52-05:00,1115,6000.0,5998.125
2025-08-19 06:16:12-05:00,1116,6000.0,5998.125
2025-08-19 06:16:36-05:00,1117,6000.0,5997.42188
2025-08-19 06:17:00-05:00,1118,6000.0,5998.125
2025-08-19 06:17:24-05:00,1119,6000.0,5997.42188
2025-08-19 06:17:48-05:00,1120,6000.0,5998.125
2025-08-19 06:18:12-05:00,1121,6000.0,5998.125
2025-08-19 06:18:37-05:00,1122,6000.0,5997.42188
2025-08-19 06:19:01-05:00,1123,6000.0,5998.125
2025-08-19 06:19:24-05:00,1124,6000.0,5997.42188
2025-08-19 06:19:49-05:00,1125,6000.0,5998.125
2025-08-19 06:20:16-05:00,1126,6000.0,5998.82812
2025-08-19 06:20:37-05:00,1127,6000.0,5997.42188
2025-08-19 06:21:01-05:00,1128,6000.0,5998.125
2025-08-19 06:21:25-05:00,1129,6000.0,5998.125
2025-08-19 06:21:49-05:00,1130,6000.0,5997.42188
2025-08-19 06:22:13-05:00,1131,6000.0,5998.125
2025-08-19 06:22:37-05:00,1132,6000.0,5997.42188
2025-08-19 06:23:01-05:00,1133,6000.0,5997.42188
2025-08-19 06:23:25-05:00,1134,6000.0,5998.125
2025-08-19 06:23:49-05:00,1135,6000.0,5997.42188
2025-08-19 06:24:13-05:00,1136,6000.0,5998.125
2025-08-19 06:24:37-05:00,1137,6000.0,5997.42188
2025-08-19 06:25:01-05:00,1138,6000.0,5997.42188
2025-08-19 06:25:26-05:00,1139,6000.0,5998.125
2025-08-19 06:25:49-05:00,1140,6000.0,5997.42188
2025-08-19 06:26:13-05:00,1141,6000.0,5998.125
2025-08-19 06:26:38-05:00,1142,6000.0,5997.42188
2025-08-19 06:27:02-05:00,1143,6000.0,5997.42188
2025-08-19 06:27:26-05:00,1144,6000.0,5998.125
2025-08-19 06:27:50-05:00,1145,6000.0,5997.42188
2025-08-19 06:28:14-05:00,1146,6000.0,5998.125
2025-08-19 06:28:38-05:00,1147,6000.0,5998.125
2025-08-19 06:29:02-05:00,1148,6000.0,5997.42188
2025-08-19 06:29:26-05:00,1149,6000.0,5998.125
2025-08-19 06:29:53-05:00,1150,6000.0,5997.42188
2025-08-19 06:30:14-05:00,1151,6000.0,5998.82812
2025-08-19 06:30:38-05:00,1152,6000.0,5998.125
2025-08-19 06:31:02-05:00,1153,6000.0,5997.42188
2025-08-19 06:31:29-05:00,1154,6000.0,5998.125
2025-08-19 06:31:50-05:00,1155,6000.0,5997.42188
2025-08-19 06:32:15-05:00,1156,6000.0,5998.82812
2025-08-19 06:32:38-05:00,1157,6000.0,5998.125
2025-08-19 06:33:02-05:00,1158,6000.0,5997.42188
2025-08-19 06:33:27-05:00,1159,6000.0,5998.125
2025-08-19 06:33:51-05:00,1160,6000.0,5997.42188
2025-08-19 06:34:15-05:00,1161,6000.0,5998.125
2025-08-19 06:34:41-05:00,1162,6000.0,5998.125
2025-08-19 06:35:03-05:00,1163,6000.0,5997.42188
2025-08-19 06:35:27-05:00,1164,6000.0,5998.125
2025-08-19 06:35:51-05:00,1165,6000.0,5997.42188
2025-08-19 06:36:15-05:00,1166,6000.0,5998.125
2025-08-19 06:36:39-05:00,1167,6000.0,5998.125
2025-08-19 06:37:05-05:00,1168,6000.0,5997.42188
2025-08-19 06:37:27-05:00,1169,6000.0,5998.125
2025-08-19 06:37:51-05:00,1170,6000.0,5998.82812
2025-08-19 06:38:18-05:00,1171,6000.0,5997.42188
2025-08-19 06:38:39-05:00,1172,6000.0,5998.125
2025-08-19 06:39:03-05:00,1173,6000.0,5998.125
2025-08-19 06:39:27-05:00,1174,6000.0,5997.42188
2025-08-19 06:39:51-05:00,1175,6000.0,5998.125
2025-08-19 06:40:16-05:00,1176,6000.0,5996.71875
2025-08-19 06:40:40-05:00,1177,6000.0,5998.125
2025-08-19 06:41:28-05:00,1178,6000.0,5997.42188
2025-08-19 06:41:52-05:00,1179,6000.0,5998.125
2025-08-19 06:42:16-05:00,1180,6000.0,5998.125
2025-08-19 06:42:41-05:00,1181,6000.0,5997.42188
2025-08-19 06:43:04-05:00,1182,6000.0,5998.125
2025-08-19 06:43:28-05:00,1183,6000.0,5997.42188
2025-08-19 06:43:52-05:00,1184,6000.0,5998.125
2025-08-19 06:44:16-05:00,1185,6000.0,5997.42188
2025-08-19 06:44:40-05:00,1186,6000.0,5997.42188
2025-08-19 06:45:04-05:00,1187,6000.0,5998.125
2025-08-19 06:45:29-05:00,1188,6000.0,5997.42188
2025-08-19 06:45:53-05:00,1189,6000.0,5998.125
2025-08-19 06:46:17-05:00,1190,6000.0,5997.42188
2025-08-19 06:46:41-05:00,1191,6000.0,5997.42188
2025-08-19 06:47:05-05:00,1192,6000.0,5998.125
2025-08-19 06:47:29-05:00,1193,6000.0,5997.42188
2025-08-19 06:47:53-05:00,1194,6000.0,5998.125
2025-08-19 06:48:20-05:00,1195,6000.0,5997.42188
2025-08-19 06:48:41-05:00,1196,6000.0,5997.42188
2025-08-19 06:49:05-05:00,1197,6000.0,5998.125
2025-08-19 06:49:29-05:00,1198,6000.0,5997.42188
2025-08-19 06:49:53-05:00,1199,6000.0,5998.125
2025-08-19 06:50:17-05:00,1200,6000.0,5997.42188
2025-08-19 06:50:41-05:00,1201,6000.0,5996.71875
2025-08-19 06:51:05-05:00,1202,6000.0,5998.125
2025-08-19 06:51:29-05:00,1203,6000.0,5997.42188
2025-08-19 06:51:53-05:00,1204,6000.0,5998.125
2025-08-19 06:52:17-05:00,1205,6000.0,5997.42188
2025-08-19 06:52:41-05:00,1206,6000.0,5997.42188
2025-08-19 06:53:05-05:00,1207,6000.0,5998.125
2025-08-19 06:53:29-05:00,1208,6000.0,5997.42188
2025-08-19 06:53:54-05:00,1209,6000.0,5998.125
2025-08-19 06:54:18-05:00,1210,6000.0,5997.42188
2025-08-19 06:54:42-05:00,1211,6000.0,5997.42188
2025-08-19 06:55:06-05:00,1212,6000.0,5998.82812
2025-08-19 06:55:30-05:00,1213,6000.0,5997.42188
2025-08-19 06:55:54-05:00,1214,6000.0,5998.125
2025-08-19 06:56:18-05:00,1215,6000.0,5998.125
2025-08-19 06:56:42-05:00,1216,6000.0,5997.42188
2025-08-19 06:57:06-05:00,1217,6000.0,5998.125
2025-08-19 06:57:30-05:00,1218,6000.0,5997.42188
2025-08-19 06:57:54-05:00,1219,6000.0,5998.125
2025-08-19 06:58:18-05:00,1220,6000.0,5998.125
2025-08-19 06:58:42-05:00,1221,6000.0,5997.42188
2025-08-19 06:59:06-05:00,1222,6000.0,5998.125
2025-08-19 06:59:30-05:00,1223,6000.0,5996.71875
2025-08-19 06:59:54-05:00,1224,6000.0,5998.125
2025-08-19 07:00:19-05:00,1225,6000.0,5997.42188
2025-08-19 07:00:43-05:00,1226,6000.0,5996.71875
2025-08-19 07:01:07-05:00,1227,6000.0,5998.125
2025-08-19 07:01:31-05:00,1228,6000.0,5996.71875
2025-08-19 07:01:55-05:00,1229,6000.0,5998.125
2025-08-19 07:02:19-05:00,1230,6000.0,5998.125
2025-08-19 07:02:43-05:00,1231,6000.0,5997.42188
2025-08-19 07:03:07-05:00,1232,6000.0,5997.42188
2025-08-19 07:03:31-05:00,1233,6000.0,5996.71875
2025-08-19 07:03:55-05:00,1234,6000.0,5997.42188
2025-08-19 07:04:19-05:00,1235,6000.0,5997.42188
2025-08-19 07:04:43-05:00,1236,6000.0,5997.42188
2025-08-19 07:05:07-05:00,1237,6000.0,5998.125
2025-08-19 07:05:31-05:00,1238,6000.0,5997.42188
2025-08-19 07:05:55-05:00,1239,6000.0,5997.42188
2025-08-19 07:06:20-05:00,1240,6000.0,5998.125
2025-08-19 07:06:44-05:00,1241,6000.0,5997.42188
2025-08-19 07:07:08-05:00,1242,6000.0,5998.125
2025-08-19 07:07:32-05:00,1243,6000.0,5996.71875
2025-08-19 07:07:56-05:00,1244,6000.0,5996.71875
2025-08-19 07:08:20-05:00,1245,6000.0,5998.125
2025-08-19 07:08:44-05:00,1246,6000.0,5997.42188
2025-08-19 07:09:08-05:00,1247,6000.0,5998.125
2025-08-19 07:09:32-05:00,1248,6000.0,5997.42188
2025-08-19 07:09:56-05:00,1249,6000.0,5997.42188
2025-08-19 07:10:20-05:00,1250,6000.0,5998.125
2025-08-19 07:10:44-05:00,1251,6000.0,5996.71875
2025-08-19 07:11:08-05:00,1252,6000.0,5998.125
2025-08-19 07:11:32-05:00,1253,6000.0,5998.125
2025-08-19 07:11:56-05:00,1254,6000.0,5997.42188
2025-08-19 07:12:20-05:00,1255,6000.0,5998.125
2025-08-19 07:12:45-05:00,1256,6000.0,5997.42188
2025-08-19 07:13:09-05:00,1257,6000.0,5998.125
2025-08-19 07:13:33-05:00,1258,6000.0,5998.125
2025-08-19 07:13:57-05:00,1259,6000.0,5997.42188
2025-08-19 07:14:21-05:00,1260,6000.0,5998.125
2025-08-19 07:14:45-05:00,1261,6000.0,5997.42188
2025-08-19 07:15:09-05:00,1262,6000.0,5997.42188
2025-08-19 07:15:33-05:00,1263,6000.0,5998.125
2025-08-19 07:15:57-05:00,1264,6000.0,5997.42188
2025-08-19 07:16:21-05:00,1265,6000.0,5998.125
2025-08-19 07:16:45-05:00,1266,6000.0,5997.42188
2025-08-19 07:17:09-05:00,1267,6000.0,5997.42188
2025-08-19 07:17:33-05:00,1268,6000.0,5998.125
2025-08-19 07:17:57-05:00,1269,6000.0,5997.42188
2025-08-19 07:18:21-05:00,1270,6000.0,5998.125
2025-08-19 07:18:46-05:00,1271,6000.0,5997.42188
2025-08-19 07:19:10-05:00,1272,6000.0,5996.71875
2025-08-19 07:19:34-05:00,1273,6000.0,5998.125
2025-08-19 07:19:58-05:00,1274,6000.0,5997.42188
2025-08-19 07:20:22-05:00,1275,6000.0,5998.125
2025-08-19 07:20:46-05:00,1276,6000.0,5997.42188
2025-08-19 07:21:10-05:00,1277,6000.0,5996.71875
2025-08-19 07:21:34-05:00,1278,6000.0,5998.125
2025-08-19 07:21:58-05:00,1279,6000.0,5997.42188
2025-08-19 07:22:22-05:00,1280,6000.0,5998.125
2025-08-19 07:22:46-05:00,1281,6000.0,5997.42188
2025-08-19 07:23:10-05:00,1282,6000.0,5996.71875
2025-08-19 07:23:34-05:00,1283,6000.0,5998.125
2025-08-19 07:23:58-05:00,1284,6000.0,5997.42188
2025-08-19 07:24:22-05:00,1285,6000.0,5998.125
2025-08-19 07:24:47-05:00,1286,6000.0,5998.125
2025-08-19 07:25:10-05:00,1287,6000.0,5997.42188
2025-08-19 07:25:35-05:00,1288,6000.0,5998.125
2025-08-19 07:25:59-05:00,1289,6000.0,5997.42188
2025-08-19 07:26:23-05:00,1290,6000.0,5998.125
2025-08-19 07:26:47-05:00,1291,6000.0,5998.125
2025-08-19 07:27:11-05:00,1292,6000.0,5997.42188
2025-08-19 07:27:35-05:00,1293,6000.0,5998.125
2025-08-19 07:27:59-05:00,1294,6000.0,5997.42188
2025-08-19 07:28:23-05:00,1295,6000.0,5998.125
2025-08-19 07:28:47-05:00,1296,6000.0,5998.125
2025-08-19 07:29:11-05:00,1297,6000.0,5997.42188
2025-08-19 07:29:35-05:00,1298,6000.0,5998.125
2025-08-19 07:29:59-05:00,1299,6000.0,5997.42188
2025-08-19 07:30:23-05:00,1300,6000.0,5997.42188
2025-08-19 07:30:47-05:00,1301,6000.0,5998.125
2025-08-19 07:31:12-05:00,1302,6000.0,5997.42188
2025-08-19 07:31:36-05:00,1303,6000.0,5998.125
2025-08-19 07:32:00-05:00,1304,6000.0,5997.42188
2025-08-19 07:32:24-05:00,1305,6000.0,5997.42188
2025-08-19 07:32:48-05:00,1306,6000.0,5997.42188
2025-08-19 07:33:12-05:00,1307,6000.0,5997.42188
2025-08-19 07:33:36-05:00,1308,6000.0,5998.125
2025-08-19 07:34:00-05:00,1309,6000.0,5997.42188
2025-08-19 07:34:25-05:00,1310,6000.0,5996.71875
2025-08-19 07:34:48-05:00,1311,6000.0,5998.125
2025-08-19 07:35:12-05:00,1312,6000.0,5996.71875
2025-08-19 07:35:36-05:00,1313,6000.0,5998.82812
2025-08-19 07:36:00-05:00,1314,6000.0,5998.125
2025-08-19 07:36:24-05:00,1315,6000.0,5997.42188
2025-08-19 07:36:48-05:00,1316,6000.0,5998.125
2025-08-19 07:37:13-05:00,1317,6000.0,5997.42188
2025-08-19 07:37:36-05:00,1318,6000.0,5998.125
2025-08-19 07:38:01-05:00,1319,6000.0,5998.125
2025-08-19 07:38:25-05:00,1320,6000.0,5996.71875
2025-08-19 07:38:49-05:00,1321,6000.0,5998.125
2025-08-19 07:39:13-05:00,1322,6000.0,5996.71875
2025-08-19 07:39:37-05:00,1323,6000.0,5996.71875
2025-08-19 07:40:01-05:00,1324,6000.0,5998.125
2025-08-19 07:40:25-05:00,1325,6000.0,5996.71875
2025-08-19 07:40:49-05:00,1326,6000.0,5998.125
2025-08-19 07:41:13-05:00,1327,6000.0,5997.42188
2025-08-19 07:41:37-05:00,1328,6000.0,5997.42188
2025-08-19 07:42:01-05:00,1329,6000.0,5998.125
2025-08-19 07:42:25-05:00,1330,6000.0,5996.71875
2025-08-19 07:42:49-05:00,1331,6000.0,5998.125
2025-08-19 07:43:13-05:00,1332,6000.0,5997.42188
2025-08-19 07:43:38-05:00,1333,6000.0,5997.42188
2025-08-19 07:44:02-05:00,1334,6000.0,5998.125
2025-08-19 07:44:26-05:00,1335,6000.0,5997.42188
2025-08-19 07:44:50-05:00,1336,6000.0,5998.125
2025-08-19 07:45:14-05:00,1337,6000.0,5998.125
2025-08-19 07:45:38-05:00,1338,6000.0,5996.71875
2025-08-19 07:46:02-05:00,1339,6000.0,5998.125
2025-08-19 07:46:26-05:00,1340,6000.0,5997.42188
2025-08-19 07:46:50-05:00,1341,6000.0,5998.125
2025-08-19 07:47:14-05:00,1342,6000.0,5997.42188
2025-08-19 07:47:39-05:00,1343,6000.0,5997.42188
2025-08-19 07:48:02-05:00,1344,6000.0,5998.125
2025-08-19 07:48:26-05:00,1345,6000.0,5997.42188
2025-08-19 07:48:50-05:00,1346,6000.0,5997.42188
2025-08-19 07:49:14-05:00,1347,6000.0,5998.125
2025-08-19 07:49:38-05:00,1348,6000.0,5996.71875
2025-08-19 07:50:03-05:00,1349,6000.0,5998.125
2025-08-19 07:50:27-05:00,1350,6000.0,5996.71875
2025-08-19 07:50:51-05:00,1351,6000.0,5996.71875
2025-08-19 07:51:15-05:00,1352,6000.0,5998.125
2025-08-19 07:51:43-05:00,1353,6000.0,5996.71875
2025-08-19 07:52:03-05:00,1354,6000.0,5998.125
2025-08-19 07:52:51-05:00,1355,6000.0,5997.42188
2025-08-19 07:53:39-05:00,1356,6000.0,5997.42188
2025-08-19 07:54:03-05:00,1357,6000.0,5998.82812
2025-08-19 07:54:27-05:00,1358,6000.0,5998.125
2025-08-19 07:54:55-05:00,1359,6000.0,5997.42188
2025-08-19 07:55:18-05:00,1360,6000.0,5998.125
2025-08-19 07:55:40-05:00,1361,6000.0,5998.125
2025-08-19 07:56:03-05:00,1362,6000.0,5996.71875
2025-08-19 07:56:30-05:00,1363,6000.0,5998.125
2025-08-19 07:56:52-05:00,1364,6000.0,5997.42188
2025-08-19 07:57:16-05:00,1365,6000.0,5998.125
2025-08-19 07:57:40-05:00,1366,6000.0,5996.71875
2025-08-19 07:58:04-05:00,1367,6000.0,5997.42188
2025-08-19 07:58:28-05:00,1368,6000.0,5998.125
2025-08-19 07:58:52-05:00,1369,6000.0,5997.42188
2025-08-19 07:59:16-05:00,1370,6000.0,5998.125
2025-08-19 07:59:40-05:00,1371,6000.0,5997.42188
2025-08-19 08:00:04-05:00,1372,6000.0,5997.42188
2025-08-19 08:00:28-05:00,1373,6000.0,5998.125
2025-08-19 08:00:52-05:00,1374,6000.0,5996.71875
2025-08-19 08:01:20-05:00,1375,6000.0,5998.125
2025-08-19 08:01:40-05:00,1376,6000.0,5998.125
2025-08-19 08:02:05-05:00,1377,6000.0,5997.42188
2025-08-19 08:02:31-05:00,1378,6000.0,5998.125
2025-08-19 08:02:53-05:00,1379,6000.0,5996.71875
2025-08-19 08:03:17-05:00,1380,6000.0,5996.71875
2025-08-19 08:03:44-05:00,1381,6000.0,5998.125
2025-08-19 08:04:05-05:00,1382,6000.0,5996.71875
2025-08-19 08:04:29-05:00,1383,6000.0,5996.71875
2025-08-19 08:04:53-05:00,1384,6000.0,5997.42188
2025-08-19 08:05:17-05:00,1385,6000.0,5996.71875
2025-08-19 08:05:41-05:00,1386,6000.0,5998.125
2025-08-19 08:06:05-05:00,1387,6000.0,5998.125
2025-08-19 08:06:29-05:00,1388,6000.0,5997.42188
2025-08-19 08:06:53-05:00,1389,6000.0,5998.125
2025-08-19 08:07:19-05:00,1390,6000.0,5997.42188
2025-08-19 08:07:41-05:00,1391,6000.0,5997.42188
2025-08-19 08:08:05-05:00,1392,6000.0,5998.125
2025-08-19 08:08:29-05:00,1393,6000.0,5997.42188
2025-08-19 08:08:53-05:00,1394,6000.0,5997.42188
2025-08-19 08:09:19-05:00,1395,6000.0,5998.125
2025-08-19 08:09:41-05:00,1396,6000.0,5996.71875
2025-08-19 08:10:06-05:00,1397,6000.0,5998.125
2025-08-19 08:10:30-05:00,1398,6000.0,5998.125
2025-08-19 08:10:54-05:00,1399,6000.0,5997.42188
2025-08-19 08:11:42-05:00,1400,6000.0,5997.42188
2025-08-19 08:12:06-05:00,1401,6000.0,5998.82812
2025-08-19 08:12:30-05:00,1402,6000.0,5998.125
2025-08-19 08:12:54-05:00,1403,6000.0,5997.42188
2025-08-19 08:13:18-05:00,1404,6000.0,5998.125
2025-08-19 08:13:43-05:00,1405,6000.0,5997.42188
2025-08-19 08:14:06-05:00,1406,6000.0,5996.71875
2025-08-19 08:14:31-05:00,1407,6000.0,5998.125
2025-08-19 08:14:54-05:00,1408,6000.0,5997.42188
2025-08-19 08:15:21-05:00,1409,6000.0,5998.125
2025-08-19 08:15:42-05:00,1410,6000.0,5998.125
2025-08-19 08:16:07-05:00,1411,6000.0,5997.42188
2025-08-19 08:16:30-05:00,1412,6000.0,5998.125
2025-08-19 08:16:55-05:00,1413,6000.0,5996.71875
2025-08-19 08:17:22-05:00,1414,6000.0,5998.125
2025-08-19 08:17:44-05:00,1415,6000.0,5998.125
2025-08-19 08:18:07-05:00,1416,6000.0,5997.42188
2025-08-19 08:18:31-05:00,1417,6000.0,5998.125
2025-08-19 08:18:55-05:00,1418,6000.0,5998.82812
2025-08-19 08:19:22-05:00,1419,6000.0,5997.42188
2025-08-19 08:19:44-05:00,1420,6000.0,5998.125
2025-08-19 08:20:07-05:00,1421,6000.0,5998.125
2025-08-19 08:20:31-05:00,1422,6000.0,5997.42188
2025-08-19 08:20:55-05:00,1423,6000.0,5998.125
2025-08-19 08:21:19-05:00,1424,6000.0,5996.71875
2025-08-19 08:21:43-05:00,1425,6000.0,5996.71875
2025-08-19 08:22:07-05:00,1426,6000.0,5998.125
2025-08-19 08:22:31-05:00,1427,6000.0,5997.42188
2025-08-19 08:22:55-05:00,1428,6000.0,5998.125
2025-08-19 08:23:23-05:00,1429,6000.0,5997.42188
2025-08-19 08:23:43-05:00,1430,6000.0,5997.42188
2025-08-19 08:24:08-05:00,1431,6000.0,5998.125
2025-08-19 08:24:32-05:00,1432,6000.0,5997.42188
